event_id,event_index,match_id,period,minute,second,type,possession,possession_team,play_pattern,team,player,position,duration,location_x,location_y,dist_to_goal,angle_to_goal,under_pressure,pass_length,pass_angle,pass_end_location_x,pass_end_location_y,carry_end_location_x,carry_end_location_y,pass_outcome,shot_statsbomb_xg,shot_outcome,duel_outcome,clearance_aerial_won,has_360,teammates_visible,opponents_visible,total_visible,closest_opp_dist,closest_teammate_dist,opponents_within_3m,opponents_within_5m,defenders_in_goal_cone,forward_passing_options,opponents_eliminated,line_breaking_pass,pressing_intensity,defensive_cover,central_corridor,spatial_superiority,short_combo_options
0584ee21-e3dd-4d9f-95a0-5b5e84be25c3,1,3869685,1,0,0,Starting XI,1,Argentina,Regular Play,Argentina,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
b32679f8-942e-4122-96a2-015caf75e628,2,3869685,1,0,0,Starting XI,1,Argentina,Regular Play,France,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
954f6855-de22-46a2-8d09-6fe94eec2b9b,3,3869685,1,0,0,Half Start,1,Argentina,Regular Play,France,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
6404a8e8-afaf-489d-b65e-173a237ffed5,4,3869685,1,0,0,Half Start,1,Argentina,Regular Play,Argentina,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
e84fb5b3-270f-4427-bf97-1a6eaec7285f,1752,3869685,2,45,0,Half Start,79,France,From Free Kick,France,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
3e8de8c9-8be8-4921-96ec-1a29ce8fd3d4,1753,3869685,2,45,0,Half Start,79,France,From Free Kick,Argentina,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
f5de15c8-0f4c-4de3-a7a5-67f8326d1042,3441,3869685,3,90,0,Half Start,196,France,Regular Play,France,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
97489f9c-4763-4be3-a1c5-453b71c710a8,3442,3869685,3,90,0,Half Start,196,France,Regular Play,Argentina,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
282c606f-3f21-4629-b770-f09c61ba7689,3978,3869685,4,105,0,Half Start,222,France,From Goal Kick,France,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
55134cc4-8d38-44e2-9303-ce53ab7feb3d,3979,3869685,4,105,0,Half Start,222,France,From Goal Kick,Argentina,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
4934823b-d303-4ca0-bbcd-50c725470e22,4387,3869685,5,120,0,Half Start,247,France,From Goal Kick,France,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
f792bb69-f5b3-4945-82f8-3b98382e6605,4388,3869685,5,120,0,Half Start,247,France,From Goal Kick,Argentina,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
f651a6c4-55e3-4e0f-a178-59414ba83d6a,5,3869685,1,0,0,Pass,2,France,From Kick Off,France,Antoine Griezmann,Center Attacking Midfield,0.975702,61.0,40.1,59.00008474570185,0.0016949136312244492,False,13.364505,2.907503,48.0,43.2,,,,,,,,True,10.0,10.0,20.0,9.155,0.0,0.0,0.0,5.0,0.0,0.0,False,0.1092,6.0,1.0,2.0,1.0
a5956ecc-d637-44d2-8705-e2079e12013e,8,3869685,1,0,2,Pass,2,France,From Kick Off,France,Aurélien Djani Tchouaméni,Right Defensive Midfield,4.179173,49.7,43.6,70.39211603581752,0.051164411028269824,False,62.37732,-0.7343642,96.0,1.8,,,Out,,,,,True,10.0,8.0,18.0,6.277,0.0,0.0,0.0,4.0,4.0,8.0,True,0.1593,4.0,1.0,0.0,1.0
5ba6dfab-49f0-4225-bbb6-8b1e27bc729a,10,3869685,1,0,16,Pass,3,Argentina,From Throw In,Argentina,Nahuel Molina Lucero,Right Back,1.123351,22.7,80.0,105.20118820621751,0.39003830377658855,False,14.139661,-0.3463541,36.0,75.2,,,,,,,,True,9.0,8.0,17.0,8.226,0.0,0.0,0.0,1.0,5.0,1.0,False,0.1216,2.0,0.0,1.0,1.0
27829865-a43c-4c50-b545-b09e8a965e16,16,3869685,1,0,31,Pass,4,Argentina,From Free Kick,Argentina,Rodrigo Javier De Paul,Right Center Midfield,1.660349,41.1,73.9,85.87444322963614,0.4058092172203497,False,21.062288,-2.5865161,23.2,62.8,,,,,,,,True,9.0,10.0,19.0,1.905,0.0,1.0,1.0,4.0,5.0,0.0,False,0.525,3.0,0.0,1.0,1.0
59420b0c-94cc-4fb8-86fb-e1105936f6eb,19,3869685,1,0,34,Pass,4,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,1.814283,24.7,59.4,97.25456287496233,0.200823656927141,False,27.387589,-1.6879051,21.5,32.2,,,,,,,,True,11.0,10.0,21.0,18.708,0.0,0.0,0.0,4.0,8.0,0.0,False,0.0,2.0,0.0,1.0,1.0
71cb648d-11fe-4275-b838-cbcfc62bee04,22,3869685,1,0,39,Pass,4,Argentina,From Free Kick,Argentina,Nicolás Hernán Otamendi,Left Center Back,1.121537,24.0,27.1,96.86284117245374,0.13357486390835102,False,22.318827,1.6740316,21.7,49.3,,,,,,,,True,10.0,9.0,19.0,11.766,0.0,0.0,0.0,2.0,8.0,0.0,False,0.0,1.0,1.0,1.0,1.0
4fd86774-8f37-4ea2-b562-b1a43c5adedf,25,3869685,1,0,43,Pass,4,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,1.586917,22.1,49.8,98.38927787111764,0.09976978517690134,False,22.58008,-1.4865518,24.0,27.3,,,,,,,,True,11.0,9.0,20.0,5.904,0.0,0.0,0.0,4.0,8.0,0.0,False,0.1694,1.0,1.0,0.0,1.0
4a4fd288-9139-4987-9c2a-3ab0e1793310,28,3869685,1,0,45,Pass,4,Argentina,From Free Kick,Argentina,Nicolás Hernán Otamendi,Left Center Back,1.328806,21.7,24.5,99.51452155338939,0.15639291240455333,False,21.953815,-1.3457046,26.6,3.1,,,,,,,,True,10.0,7.0,17.0,4.674,0.0,0.0,1.0,2.0,8.0,1.0,False,0.2139,0.0,1.0,0.0,1.0
bdf6b02c-1c04-4777-9617-bf73ececbf6c,32,3869685,1,0,47,Pass,4,Argentina,From Free Kick,Argentina,Nicolás Alejandro Tagliafico,Left Back,1.256802,29.2,2.5,98.23894339822675,0.3916590337863312,False,16.487875,0.10328964,45.6,4.2,,,,,,,,True,8.0,9.0,17.0,0.707,0.0,1.0,1.0,2.0,6.0,1.0,False,1.4142,1.0,0.0,0.0,1.0
03ffd8af-1f1f-42b4-9c25-37d2a0c07981,38,3869685,1,1,1,Pass,5,Argentina,From Free Kick,Argentina,Nicolás Alejandro Tagliafico,Left Back,2.139165,44.1,3.8,84.09072481552292,0.4450327381231109,False,24.667793,2.8070223,20.8,11.9,,,,,,,,False,,,,,,,,,,,False,,,,,
03684593-83f8-4faa-9039-721b694edad8,40,3869685,1,1,4,Pass,5,Argentina,From Free Kick,Argentina,Nicolás Hernán Otamendi,Left Center Back,1.168952,21.7,17.7,100.79771822814244,0.22308084020091534,False,15.727683,1.6983058,19.7,33.3,,,,,,,,True,10.0,8.0,18.0,22.086,0.0,0.0,0.0,4.0,8.0,0.0,False,0.0,0.0,0.0,1.0,1.0
b90345b4-bb59-44ab-a670-08eb54053252,43,3869685,1,1,12,Pass,5,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,1.707583,30.9,42.5,89.13506605147045,0.028051001683735553,False,20.12486,-1.7204233,27.9,22.6,,,,,,,,True,10.0,10.0,20.0,9.443,0.0,0.0,0.0,5.0,8.0,0.0,False,0.1059,1.0,1.0,1.0,1.0
7897d215-0dda-4db9-91d1-cc80e1a70920,46,3869685,1,1,17,Pass,5,Argentina,From Free Kick,Argentina,Nicolás Hernán Otamendi,Left Center Back,1.638329,29.8,29.2,90.84426233945653,0.11916661947543426,False,16.933104,1.7369158,27.0,45.9,,,,,,,,True,10.0,10.0,20.0,12.754,0.0,0.0,0.0,5.0,8.0,0.0,False,0.0,1.0,1.0,1.0,1.0
1323f1d6-6eae-458b-8113-a170c40afd7f,49,3869685,1,1,22,Pass,5,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,1.516352,32.1,54.5,89.0879340876193,0.16348785591157936,False,23.72446,-1.8352,25.9,31.6,,,,,,,,True,10.0,10.0,20.0,6.003,0.0,0.0,0.0,4.0,8.0,0.0,False,0.1666,1.0,1.0,0.0,1.0
833d1fbd-c458-4b27-8ff5-c6d349d8edc9,52,3869685,1,1,24,Pass,5,Argentina,From Free Kick,Argentina,Nicolás Hernán Otamendi,Left Center Back,1.832357,24.7,29.0,95.9327368524426,0.11491643336016309,False,23.27445,2.5333307,5.6,42.3,,,,,,,,True,10.0,10.0,20.0,6.608,0.0,0.0,0.0,5.0,9.0,0.0,False,0.1513,0.0,1.0,0.0,1.0
6a7787f9-b334-492e-9f35-3a06a3646b4f,56,3869685,1,1,27,Pass,5,Argentina,From Free Kick,Argentina,Damián Emiliano Martínez,Goalkeeper,2.963225,3.9,43.4,116.14977399891916,0.029276731557925685,True,57.36628,0.54012054,53.1,72.9,,,Incomplete,,,,,True,10.0,6.0,16.0,3.41,0.0,0.0,1.0,3.0,9.0,5.0,True,0.2933,0.0,1.0,0.0,1.0
1af94a8d-cb50-4d93-96e1-19fa1ae154fb,61,3869685,1,1,31,Pass,6,France,Regular Play,France,Theo Bernard François Hernández,Left Back,0.579569,68.5,5.7,61.87681310474869,0.5875543740840847,False,8.5,1.1334584,72.1,13.4,,,,,,,,True,8.0,10.0,18.0,1.403,0.0,1.0,1.0,3.0,4.0,1.0,False,0.713,2.0,0.0,0.0,1.0
b10bc0c0-2bb9-4d19-80a7-d8e1c9d25a0d,64,3869685,1,1,33,Pass,6,France,Regular Play,France,Adrien Rabiot,Left Defensive Midfield,1.154355,72.3,13.4,54.61547399776001,0.5086990721167808,False,8.79659,-1.4224685,73.6,4.7,,,,,,,,True,9.0,10.0,19.0,3.552,0.0,0.0,1.0,3.0,4.0,0.0,False,0.6767,4.0,0.0,-2.0,1.0
4b7c6ba4-6854-4806-b2ef-804060619a34,68,3869685,1,1,34,Pass,6,France,Regular Play,France,Theo Bernard François Hernández,Left Back,1.539912,73.2,4.0,59.04439008068421,0.6556956262415362,True,26.320524,3.012054,47.1,7.4,,,Unknown,,,,,True,10.0,10.0,20.0,2.321,0.0,1.0,1.0,2.0,4.0,0.0,False,0.5353,5.0,0.0,1.0,1.0
674ae8c2-5380-48b1-99d9-baa5cefe09da,71,3869685,1,1,55,Pass,7,France,From Free Kick,France,Theo Bernard François Hernández,Left Back,1.625624,61.2,7.0,67.42729417676495,0.5114199986658374,False,34.879364,2.0831857,44.1,37.4,,,,,,,,True,10.0,10.0,20.0,5.96,0.0,0.0,0.0,4.0,5.0,0.0,False,0.1678,3.0,0.0,1.0,2.0
ccc252e5-3777-4ac4-ac16-f76ab2cd40df,74,3869685,1,2,2,Pass,7,France,From Free Kick,France,Raphaël Varane,Right Center Back,1.232396,53.1,44.9,67.07920691242556,0.07311309213792105,False,23.563744,1.9126784,45.2,67.1,,,,,,,,True,10.0,10.0,20.0,6.604,0.0,0.0,0.0,4.0,7.0,0.0,False,0.1514,2.0,1.0,1.0,1.0
9ed1439b-d3bd-40c8-aeec-7405c3c9ce83,77,3869685,1,2,4,Pass,7,France,From Free Kick,France,Jules Koundé,Right Back,1.239424,43.2,70.3,82.56106830704167,0.3757830654092489,False,16.595482,0.44208762,58.2,77.4,,,,,,,,True,9.0,10.0,19.0,5.176,0.0,0.0,1.0,3.0,6.0,1.0,False,0.1932,0.0,0.0,0.0,1.0
ba79efdc-79a5-45d3-b1b7-ec91f2e73eb7,81,3869685,1,2,11,Pass,8,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,0.860405,72.6,0.1,61.95780822462977,0.6996979379478335,False,8.077747,1.9513026,69.6,7.6,,,,,,,,False,,,,,,,,,,,False,,,,,
452f11cf-7bf6-43fe-9d54-8595fb5a09b0,84,3869685,1,2,14,Pass,8,Argentina,From Throw In,Argentina,Alexis Mac Allister,Left Center Midfield,1.229311,67.4,20.7,56.0290103428572,0.35166822024124605,False,19.090574,1.0133075,77.5,36.9,,,,,,,,True,10.0,9.0,19.0,1.011,0.0,2.0,2.0,1.0,3.0,3.0,True,1.5626,5.0,0.0,-2.0,1.0
1552304a-f3c0-42bf-b7ff-d7b0173d7488,88,3869685,1,2,16,Pass,8,Argentina,From Throw In,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,4.15978,76.6,35.7,43.612498208655744,0.09875603581548144,True,47.816315,-0.5949631,116.2,8.9,,,,,,,,True,8.0,10.0,18.0,0.837,0.0,2.0,2.0,2.0,2.0,4.0,True,2.1368,5.0,1.0,-1.0,2.0
2f811f03-7eaf-4d5e-926c-947094c1c0fa,91,3869685,1,2,21,Pass,8,Argentina,From Throw In,Argentina,Ángel Fabián Di María Hernández,Left Wing,2.634194,116.0,8.9,31.356179614232342,1.4428812207066852,False,41.897137,1.8389324,104.9,49.3,,,Incomplete,,,,,False,,,,,,,,,,,False,,,,,
adbbc09c-62bf-40f8-99d3-e445112abbfd,95,3869685,1,2,25,Pass,8,Argentina,From Throw In,Argentina,Rodrigo Javier De Paul,Right Center Midfield,0.606287,93.1,53.2,29.964145240603816,0.4561850609655572,False,8.575546,0.55241895,100.4,57.7,,,,,,,,True,8.0,10.0,18.0,3.465,0.0,0.0,2.0,5.0,4.0,1.0,False,0.6257,3.0,1.0,0.0,1.0
f9405131-3f16-47bc-ab94-082f20057f60,98,3869685,1,2,27,Pass,8,Argentina,From Throw In,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,0.844292,99.3,57.3,26.977397947170516,0.6961621005786318,False,7.937884,-1.9044985,96.7,49.8,,,,,,,,True,8.0,10.0,18.0,2.357,0.0,3.0,3.0,4.0,2.0,0.0,False,1.102,4.0,1.0,-1.0,1.0
25548b02-1dca-44b0-a1a5-d97f63a69fbd,101,3869685,1,2,28,Pass,8,Argentina,From Throw In,Argentina,Rodrigo Javier De Paul,Right Center Midfield,1.561183,96.7,49.8,25.27706470300695,0.39813864219265377,False,15.1221695,-0.3510309,110.9,44.6,,,Pass Offside,,,,,True,8.0,10.0,18.0,2.176,0.0,2.0,2.0,6.0,4.0,8.0,True,1.3374,3.0,1.0,-3.0,2.0
20196560-2d9e-4826-a667-e4b223233dcc,103,3869685,1,3,1,Pass,9,France,From Free Kick,France,Hugo Lloris,Goalkeeper,3.464846,9.2,35.5,110.89134321487859,0.040591410059767484,False,63.788715,0.40612686,67.8,60.7,,,,,,,,True,10.0,9.0,19.0,36.446,0.0,0.0,0.0,4.0,9.0,4.0,True,0.0,0.0,1.0,1.0,1.0
5288bf75-ec36-47bc-a8e4-9568b39ddb0c,106,3869685,1,3,4,Pass,9,France,From Free Kick,France,Olivier Giroud,Center Forward,0.179839,67.8,60.7,56.154518963303396,0.3775301954235382,True,8.127115,0.32564157,75.5,63.3,,,,,,,,True,10.0,10.0,20.0,1.216,0.0,1.0,1.0,4.0,3.0,1.0,False,0.955,6.0,0.0,1.0,2.0
ff9ca44d-5a07-4550-ba2f-cf7276a8a0b4,110,3869685,1,3,6,Pass,10,Argentina,Regular Play,Argentina,Alexis Mac Allister,Left Center Midfield,1.607574,48.9,15.4,75.23543048325037,0.3330993735764556,False,9.773945,3.0185068,39.2,16.6,,,,,,,,True,10.0,10.0,20.0,2.692,0.0,2.0,2.0,2.0,3.0,0.0,False,0.8129,5.0,0.0,0.0,1.0
7f392a45-efe6-4bbe-9f2f-1f890bf5f4a5,114,3869685,1,3,8,Pass,10,Argentina,Regular Play,Argentina,Nicolás Hernán Otamendi,Left Center Back,1.134586,37.4,19.2,85.17863581908318,0.2466870897107355,False,15.230561,2.4165862,26.0,29.3,,,,,,,,True,10.0,10.0,20.0,2.486,0.0,1.0,1.0,3.0,6.0,0.0,False,0.4023,3.0,0.0,0.0,1.0
b1e449a6-28bd-4626-a42e-55d321f364bf,118,3869685,1,3,11,Pass,10,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,2.219684,27.4,29.9,93.1491814242079,0.10864181192876166,False,39.267418,0.35638618,64.2,43.6,,,Unknown,,,,,True,10.0,10.0,20.0,2.449,0.0,1.0,1.0,4.0,8.0,8.0,True,0.4084,0.0,1.0,0.0,1.0
31a69413-02e8-4832-9530-18774226ad40,122,3869685,1,3,39,Pass,11,Argentina,From Free Kick,Argentina,Rodrigo Javier De Paul,Right Center Midfield,1.86964,64.2,43.6,55.91600844123264,0.06442683942555358,False,18.292349,-1.9634849,57.2,26.7,,,,,,,,False,,,,,,,,,,,False,,,,,
a5fce8b9-adfc-4bd3-aa81-55f5ba14dcd5,124,3869685,1,3,41,Pass,11,Argentina,From Free Kick,Argentina,Nicolás Hernán Otamendi,Left Center Back,1.014737,57.2,26.7,64.1929123813525,0.208699691836226,False,11.447707,1.8178936,54.4,37.8,,,,,,,,True,10.0,10.0,20.0,12.232,0.0,0.0,0.0,5.0,7.0,0.0,False,0.0,2.0,1.0,1.0,1.0
ccf62199-06ff-4f47-aa5b-dd9ef4ad9e83,127,3869685,1,3,43,Pass,11,Argentina,From Free Kick,Argentina,Enzo Fernandez,Center Defensive Midfield,1.094286,54.8,37.8,65.23710600570813,0.03372953430920034,False,22.763567,1.496046,56.5,60.5,,,,,,,,True,10.0,10.0,20.0,7.528,0.0,0.0,0.0,5.0,7.0,0.0,False,0.1328,0.0,1.0,0.0,1.0
09eb9b21-f5c0-486a-95a9-34a3553adab8,130,3869685,1,3,46,Pass,11,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,1.224051,56.1,61.3,67.35651416158647,0.3217505543966422,False,16.97292,0.8020633,67.9,73.5,,,,,,,,False,,,,,,,,,,,False,,,,,
8e21f64c-b0fd-4913-869e-9268d131722d,133,3869685,1,3,48,Pass,11,Argentina,From Free Kick,Argentina,Nahuel Molina Lucero,Right Back,1.371372,68.9,74.4,61.60008116877769,0.5925050494847629,False,17.753027,-0.96560794,79.0,59.8,,,Incomplete,,,,,True,10.0,10.0,20.0,2.752,0.0,1.0,1.0,3.0,4.0,4.0,True,0.4993,4.0,0.0,-1.0,1.0
ce133183-65cc-4d8d-98ba-ae8bd6139b94,136,3869685,1,3,50,Pass,11,Argentina,From Free Kick,France,Adrien Rabiot,Left Defensive Midfield,1.718482,47.5,14.5,76.85375722760729,0.3382099732314218,False,6.88767,1.120135,50.5,20.7,,,Incomplete,,,,,True,10.0,10.0,20.0,6.42,0.0,0.0,0.0,1.0,2.0,0.0,False,0.4039,7.0,0.0,0.0,1.0
dcc37e05-d4f7-46ee-8697-9d0376ccccc0,140,3869685,1,3,52,Pass,11,Argentina,From Free Kick,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,1.378754,67.9,59.0,55.45637925432925,0.34969536012236485,False,18.944656,3.0729177,49.0,60.3,,,,,,,,True,10.0,10.0,20.0,0.773,0.0,1.0,1.0,4.0,3.0,0.0,False,1.5354,4.0,0.0,2.0,2.0
91298d8c-a3ab-40d2-9776-ac2b9ba16c32,143,3869685,1,3,56,Pass,11,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,3.103885,50.5,58.1,71.81824280779918,0.2547723385086008,False,66.9006,-0.9521107,89.3,3.6,,,,,,,,True,10.0,10.0,20.0,7.729,0.0,0.0,0.0,3.0,8.0,8.0,True,0.1294,1.0,0.0,1.0,1.0
a4f710ab-eee8-4336-9fcc-55549e52c9b4,147,3869685,1,4,1,Pass,11,Argentina,From Free Kick,Argentina,Ángel Fabián Di María Hernández,Left Wing,0.852709,89.5,3.4,47.6425230230306,0.8760580505981934,False,8.149233,2.6285348,82.4,7.4,,,,,,,,False,,,,,,,,,,,False,,,,,
ff5c3a2b-db36-4699-8680-93d9eb3a8b11,149,3869685,1,4,2,Pass,11,Argentina,From Free Kick,Argentina,Nicolás Alejandro Tagliafico,Left Back,0.928288,82.4,7.4,49.76464608534858,0.7142931687450463,False,15.339492,0.46656305,96.1,14.3,,,,,,,,True,8.0,9.0,17.0,8.725,0.0,0.0,0.0,2.0,3.0,1.0,False,0.2277,4.0,0.0,1.0,1.0
c7f62fda-6707-454e-ae89-6e73e4aac4be,152,3869685,1,4,4,Pass,11,Argentina,From Free Kick,Argentina,Alexis Mac Allister,Left Center Midfield,2.1346,96.1,14.3,35.09558376776201,0.8216725672544969,False,15.21611,-0.8272342,106.4,3.1,,,,,,,,True,8.0,8.0,16.0,2.397,0.0,1.0,1.0,2.0,1.0,1.0,False,0.8654,6.0,0.0,-1.0,1.0
665c0d3c-cef9-4839-8764-26bb837be51d,157,3869685,1,4,13,Pass,12,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,1.195805,108.9,0.1,41.41521459560484,1.2994617292870756,False,16.763054,2.8009765,93.1,5.7,,,,,,,,True,8.0,10.0,18.0,12.872,0.0,0.0,0.0,2.0,2.0,0.0,False,0.0,5.0,0.0,1.0,1.0
f577d7d2-4402-479f-ba62-7497de9bdc45,161,3869685,1,4,16,Pass,12,Argentina,From Throw In,Argentina,Alexis Mac Allister,Left Center Midfield,2.270216,87.8,7.6,45.6793169826345,0.7884941287379977,False,27.889067,1.7583469,82.6,35.0,,,Incomplete,,,,,True,9.0,10.0,19.0,1.079,0.0,1.0,1.0,3.0,4.0,0.0,False,0.9271,3.0,0.0,0.0,1.0
f56df973-fcb8-48e2-ae52-6d3e0506d84a,166,3869685,1,4,20,Pass,13,France,Regular Play,France,Kylian Mbappé Lottin,Left Wing,1.193247,38.8,46.8,81.48423160342129,0.0835488959506521,True,17.62328,-1.9607861,32.1,30.5,,,,,,,,True,10.0,10.0,20.0,2.676,0.0,1.0,2.0,3.0,2.0,0.0,False,0.6079,6.0,1.0,-1.0,1.0
840b2a14-aec2-48aa-abe7-4f8c0da949d5,169,3869685,1,4,22,Pass,13,France,Regular Play,France,Adrien Rabiot,Left Defensive Midfield,2.081111,31.3,28.2,89.48145059172879,0.13225613314715387,False,20.40833,-1.4677147,33.4,7.9,,,,,,,,True,10.0,10.0,20.0,4.831,0.0,0.0,1.0,5.0,5.0,0.0,False,0.207,2.0,1.0,0.0,1.0
ab64cbae-a332-4761-b820-0b0bd8cf48ec,172,3869685,1,4,24,Pass,13,France,Regular Play,France,Theo Bernard François Hernández,Left Back,1.835703,33.6,7.9,92.17033145215439,0.3557230606583107,False,8.431489,0.9795043,38.3,14.9,,,Incomplete,,,,,True,9.0,9.0,18.0,5.298,0.0,0.0,1.0,3.0,4.0,1.0,False,0.1887,2.0,0.0,0.0,1.0
4af1c94c-9d4f-4f52-a365-1a1f6cf609cd,174,3869685,1,4,26,Pass,13,France,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,1.108751,81.8,65.2,45.76330407651966,0.5831541566909595,False,11.866339,2.9293222,70.2,67.7,,,,,,,,True,7.0,8.0,15.0,3.686,0.0,0.0,1.0,2.0,0.0,0.0,False,0.2713,4.0,0.0,0.0,1.0
8706ee44-e0bc-47ef-a380-44604ebdcb3d,177,3869685,1,4,30,Pass,13,France,Regular Play,Argentina,Rodrigo Javier De Paul,Right Center Midfield,2.143688,84.6,49.8,36.731457907357836,0.2700724699142121,False,39.210842,-1.0649364,103.6,15.5,,,Incomplete,,,,,True,7.0,9.0,16.0,6.541,0.0,0.0,0.0,5.0,4.0,7.0,True,0.2899,1.0,1.0,-1.0,1.0
ab5c8aec-1b89-4ebe-9db4-412a822c9507,179,3869685,1,4,32,Pass,13,France,Regular Play,France,Jules Koundé,Right Back,1.49506,16.5,64.6,106.38331636116634,0.23335128017048024,False,13.619104,0.52278906,28.3,71.4,,,,,,,,True,8.0,6.0,14.0,5.255,0.0,0.0,1.0,2.0,5.0,1.0,False,0.1903,1.0,0.0,0.0,1.0
5921b26b-2329-437a-920e-a367cf0c0dbc,181,3869685,1,4,33,Pass,13,France,Regular Play,France,Ousmane Dembélé,Right Wing,1.439077,28.3,71.4,96.9270344124899,0.3299069803684212,False,12.523977,2.6600897,17.2,77.2,,,,,,,,True,9.0,8.0,17.0,3.034,0.0,1.0,2.0,1.0,1.0,0.0,False,0.524,7.0,0.0,-1.0,1.0
e9ff2ada-d862-44fe-bfa8-d6fab7f5a76e,184,3869685,1,4,36,Pass,13,France,Regular Play,France,Jules Koundé,Right Back,0.686359,17.2,77.2,109.32373941646892,0.34720801642277815,False,13.320661,-0.72165483,27.2,68.4,,,,,,,,True,8.0,8.0,16.0,4.375,0.0,0.0,1.0,1.0,5.0,1.0,False,0.2285,1.0,0.0,0.0,1.0
ebc80f8e-fddc-4237-868f-1c2128db484a,188,3869685,1,4,37,Pass,13,France,Regular Play,France,Antoine Griezmann,Center Attacking Midfield,1.241041,27.6,68.2,96.60745312862771,0.296215830530283,False,10.04241,-2.2362063,21.4,60.3,,,Incomplete,,,,,True,8.0,8.0,16.0,4.612,0.0,0.0,1.0,1.0,2.0,0.0,False,0.4234,4.0,0.0,0.0,1.0
b8d55d4b-37dc-4491-ad9c-baa235eec9df,189,3869685,1,4,38,Pass,14,Argentina,Regular Play,Argentina,Julián Álvarez,Center Forward,0.989084,98.7,19.8,29.35523803344132,0.758898344125398,False,6.6219335,2.881963,92.3,21.5,,,,,,,,True,8.0,8.0,16.0,4.258,0.0,0.0,2.0,2.0,0.0,0.0,False,0.5496,6.0,0.0,-1.0,1.0
65001b48-9c9b-4499-b4bf-a8ff9736f1c3,194,3869685,1,4,49,Pass,15,France,From Keeper,France,Hugo Lloris,Goalkeeper,0.890149,8.8,41.9,111.21623082985685,0.01708466848322357,False,67.200294,0.0029761817,76.0,42.1,,,Incomplete,,,,,False,,,,,,,,,,,False,,,,,
2c1ee73b-c0b0-462e-b5fa-850dd57bca94,201,3869685,1,4,54,Pass,15,France,From Keeper,Argentina,Enzo Fernandez,Center Defensive Midfield,1.416259,56.5,39.7,63.50070865746303,0.004724374299612972,False,10.404326,0.31263226,66.4,42.9,,,Incomplete,,,,,True,9.0,8.0,17.0,3.427,0.0,0.0,2.0,4.0,3.0,2.0,True,0.488,4.0,1.0,0.0,1.0
d7a06a85-9262-4d87-a310-bfbad3feafcb,204,3869685,1,4,56,Pass,15,France,From Keeper,France,Adrien Rabiot,Left Defensive Midfield,0.934109,53.1,36.3,67.00223876856653,0.05525014031995192,False,11.815245,-3.0907888,41.3,35.7,,,,,,,,True,10.0,10.0,20.0,8.443,0.0,0.0,0.0,5.0,4.0,0.0,False,0.2269,5.0,1.0,2.0,1.0
5f69d9f5-cf07-43f3-9539-0b6d37294f9f,207,3869685,1,4,57,Pass,15,France,From Keeper,France,Dayotchanculle Upamecano,Left Center Back,1.879375,41.5,35.7,78.61768248937385,0.05472238178622914,False,33.116913,-1.0246804,58.7,7.4,,,,,,,,True,10.0,10.0,20.0,11.323,0.0,0.0,0.0,4.0,8.0,2.0,True,0.0,1.0,1.0,2.0,1.0
7e2056a1-5614-4a60-b04e-0fa5c915c249,210,3869685,1,5,0,Pass,15,France,From Keeper,France,Theo Bernard François Hernández,Left Back,0.753645,61.6,7.7,66.73717105182088,0.5052064967532751,False,8.065358,-0.3021452,69.3,5.3,,,,,,,,False,,,,,,,,,,,False,,,,,
